,0,1,2,3,4,5,6,7,8,9
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34724389,0,20,3,8,4,10,63,3518,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34748341,0,16,1,3,4,120,4,2561,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34754170,2,68,5,9,18,125,12,52,6,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34766660,3,53,6,397,10,159,14,14,120,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34785814,1,23,4,6,3,12,22,541,2,1585
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34804430,1,4,0,7,2,2,82,1723,0,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34810360,3,41,2,9,3,2,87,21,2,1409
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34819380,0,19,3,340,1,182,7,11,83,47
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34919320,0,22,1,477,9,116,8,25,62,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34921434,4,9,0,5,6,25,4,2451,0,17
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34992188,1,9,4,6,7,3,16,950,1,661
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_34993047,0,4,3,6,7,198,2,2752,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35034065,0,22,1,199,2,141,6,5,7,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35052327,7,17,2,8,9,20,2,199,10,16
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35058972,2,15,1,7,6,24,6,931,55,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35112663,3,15,2,9,9,66,8,3375,0,17
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35162086,5,59,2,360,7,182,9,51,171,461
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35218363,8,64,225,14,9,80,16,95,5,11
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35253012,0,38,5,9,7,170,4,125,0,1028
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35260193,1,15,3,2,1,4,18,17,1,1990
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35300058,1,6,2,4,233,78,1,20,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35311233,3,27,5,11,5,4,55,3688,4,9
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35339102,1,19,3,4,6,4,78,2967,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35437780,2,9,2,4,3,39,3,2427,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35444178,0,10,1,4,1,139,3,2414,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35462712,1,23,2,2,13,7,25,2995,1,14
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35471450,1,5,2,1,1,58,3,1563,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35492074,1,0,1,4,90,29,1,6,1,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35534095,1,16,0,365,1,243,1,42,58,17
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35538986,1,1,6,10,1,10,20,11,11,145
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35544070,0,11,2,6,347,37,3,18,0,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35572687,1,16,6,15,3,275,7,2585,1,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35577924,42,57,244,108,47,63,93,118,18,18
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35607769,2,31,7,12,9,5,44,2950,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35653406,1,78,0,12,5,9,173,24,2,2678
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35656976,2,5,4,17,6,156,7,3326,3,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35674697,4,15,8,11,543,154,8,32,0,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35704305,3,32,3,6,4,3,24,1228,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35708012,1,5,2,4,2,47,4,1820,1,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35762569,0,7,1,6,4,4,38,3086,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35765368,0,6,0,6,331,82,3,11,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35768843,1,4,0,6,500,287,4,11,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35781957,1,26,2,360,5,161,4,6,50,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35788467,0,17,2,3,4,2,41,2788,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35810078,1,18,2,5,3,6,9,1424,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35855303,1,0,0,0,379,302,3,14,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35864054,1,9,6,15,6,46,10,1440,3,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35932855,3,46,3,742,16,323,5,17,186,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35934515,1,17,3,4,2,2,64,1069,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35955546,1,30,1,270,1,107,2,12,47,74
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_35961520,0,7,0,0,0,77,1,1308,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36009629,1,28,8,12,5,32,4,8,1,818
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36026725,0,20,2,3,484,364,3,11,0,39
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36032454,2,36,5,4,8,5,24,22,76,1110
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36053749,7,102,228,5,7,31,21,101,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36079311,0,25,3,4,2,3,58,3315,2,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36135773,0,9,1,6,216,103,3,12,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36136478,1,4,5,6,4,68,6,2286,0,9
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36139362,1,5,7,4,4,189,7,2854,1,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36166299,1,5,6,7,7,7,28,1054,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36212243,4,24,6,10,8,292,2,15,1,1683
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36300492,1,33,2,1,2,0,15,15,122,1178
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36361646,1,12,0,80,6,41,0,12,16,36
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36420312,2,2,6,4,6,361,3,2860,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36458194,3,10,1,5,2,11,5,1501,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36517607,0,23,1,2,3,2,105,2325,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36619851,1,23,4,154,3,240,2,30,47,13
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36640830,1,119,85,13,10,21,24,100,2,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36651460,3,20,0,3,2,14,1,17,0,11
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36658132,2,1,1,4,2,37,3,1396,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36662399,0,27,1,218,6,152,9,6,42,0
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36687787,0,4,2,9,4,43,6,2156,2,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36690253,2,31,3,608,4,159,3,14,73,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36703433,0,17,0,4,4,4,51,2662,0,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36728065,2,7,2,5,9,30,11,2594,5,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36743794,1,30,3,12,4,307,11,32,17,1189
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36761205,1,32,2,206,5,178,5,16,45,32
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36768115,1,22,0,3,2,159,0,35,51,990
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36848337,1,46,5,6,3,5,71,2792,3,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36850527,4,28,10,417,1,200,3,11,100,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36853332,2,15,5,8,7,267,8,15,0,911
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36870906,7,14,12,19,750,373,23,13,1,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36892313,3,4,2,4,7,36,6,1686,0,0
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36914154,1,33,0,5,10,4,57,15,2,821
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36975925,0,7,2,3,1,16,4,1296,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36988595,2,25,2,4,1,0,33,10,1,1553
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36994749,2,3,5,6,3,77,4,1717,4,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_36998707,1,20,3,10,4,23,1,1476,3,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37008869,2,10,1,5,3,3,57,1711,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37016547,2,11,7,14,563,225,10,20,3,21
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37057884,2,16,2,1,436,288,6,13,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37093988,2,11,2,2,3,6,6,7,1,1547
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37100250,3,84,54,5,9,2,41,17,32,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37116053,1,7,2,8,4,0,28,741,1,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37119768,3,8,2,5,7,22,11,2311,2,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37190947,1,9,2,2,1,0,37,1361,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37201321,4,12,3,5,13,23,4,2256,2,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37232421,5,21,2,5,9,7,4,172,0,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37284403,1,1,0,4,2,26,4,1616,2,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37318848,0,5,1,2,1,20,11,1850,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37379704,2,3,7,5,664,251,12,40,2,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37386360,1,53,4,3,8,82,1,10,1,1053
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37418939,1,8,2,5,3,2,65,2164,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37507973,0,16,1,2,2,55,0,15,0,468
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37510749,0,4,2,7,7,6,32,1111,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37528689,1,23,1,4,2,1,28,1518,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37539713,0,17,3,5,14,391,7,15,4,310
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37554066,0,16,0,1,2,4,83,1604,1,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37605945,1,13,6,1,10,7,7,366,0,63
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37616226,1,39,2,4,5,5,15,2702,0,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37635753,2,4,0,15,6,87,10,2292,3,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37657184,1,9,1,9,1,1,34,1044,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37659167,0,4,0,2,5,171,1,1816,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37685115,0,8,2,8,7,41,2,1789,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37689767,0,54,1,309,3,168,2,11,75,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37736107,2,11,4,3,3,2,27,1270,2,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37829347,2,13,0,4,4,6,10,1935,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37844961,2,9,2,4,368,86,0,7,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37867139,0,4,2,5,3,120,5,1551,3,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37927282,5,86,118,8,5,12,31,42,4,14
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37951019,6,19,2,5,7,2,106,1924,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37964908,3,19,9,38,219,185,12,14,10,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37974519,1,30,3,3,1,6,31,2475,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_37984602,0,3,0,3,462,77,0,9,0,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38022769,0,13,2,3,3,2,89,1945,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38141217,2,10,4,6,5,238,7,7,2,851
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38165773,0,21,0,8,0,5,20,12,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38176513,3,24,5,2,5,1,18,9,16,294
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38193472,2,10,3,6,371,137,3,30,1,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38277348,1,7,2,7,6,59,3,1925,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38331817,2,8,5,25,14,343,14,698,2,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38435704,4,17,6,7,2,220,11,47,1,1554
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38482082,3,34,0,5,5,5,30,13,0,940
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38569375,0,8,0,1,2,1,29,1134,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38617211,4,13,2,5,912,445,5,16,1,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38629793,1,61,2,7,4,3,45,1011,1,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38644830,2,11,1,5,5,3,36,1714,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38696873,2,42,5,33,4,96,2,51,0,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38714237,2,8,0,12,2,68,3,2305,1,13
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38714509,1,26,5,469,4,222,8,17,84,49
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38796892,3,2,3,7,6,20,3,17,14,454
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38841758,2,12,3,3,6,19,5,2598,3,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38861075,1,23,4,10,5,4,53,11,0,1030
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38875601,4,8,9,15,14,211,4,3102,1,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38887569,1,13,1,9,18,5,90,3065,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38893554,1,8,1,7,0,23,7,2400,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38900523,0,20,1,6,2,23,22,1499,4,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38941245,1,34,2,4,3,3,10,4,0,541
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38965660,3,7,1,3,5,94,7,2653,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_38990816,2,8,2,4,6,13,44,81,1,853
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39012559,0,22,5,9,3,269,6,320,51,507
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39022133,0,14,0,1,4,2,44,2345,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39025111,0,12,1,2,5,4,82,1314,0,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39045290,11,177,268,9,6,134,7,30,16,13
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39051133,0,9,3,52,3,36,2,11,19,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39054136,1,12,3,11,123,120,19,3027,2,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39073268,1,6,5,5,613,54,5,10,1,26
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39101904,1,29,0,1,5,1,64,2132,1,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39120979,3,19,2,7,8,5,21,1529,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39123537,0,17,3,4,4,12,17,2629,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39179664,2,4,1,9,3,66,9,9,3,226
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39244697,0,21,0,1,3,4,32,2144,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39261814,2,17,4,225,1,127,6,8,116,16
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39271845,2,9,1,8,5,115,12,1287,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39281515,0,22,1,4,3,59,2,9,94,526
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39288549,0,7,0,1,2,157,0,4,0,185
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39300348,2,10,0,5,9,10,13,2591,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39304719,5,12,4,12,719,158,1,8,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39321634,0,12,1,0,5,7,33,1779,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39442133,6,24,10,10,12,47,14,27,3,1138
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39449193,6,14,32,16,6,7,17,63,2,13
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39463939,0,8,3,6,9,222,4,13,4,965
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39507823,0,5,0,1,1,17,1,315,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39513760,2,9,3,6,2,164,11,2434,1,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39526996,3,19,10,12,11,108,4,2356,1,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39529688,0,14,2,6,4,396,6,8,1,466
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39530548,0,5,59,5,7,7,70,109,0,9
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39553430,2,9,3,6,4,6,6,1181,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39575598,0,19,6,7,6,4,44,2193,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39575829,0,15,0,1,4,1,30,1982,1,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39597952,0,1,3,2,0,163,1,1266,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39598003,0,17,1,2,2,3,18,3,40,460
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39659545,0,19,2,9,11,12,11,2083,2,18
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39676653,0,11,1,3,6,69,9,2629,2,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39723898,1,4,1,5,4,91,8,1738,3,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39736497,2,19,3,3,6,10,21,10,1,917
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39745101,1,21,3,5,9,226,2,16,2,753
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39763868,0,7,1,6,4,9,12,1966,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39821201,1,8,2,2,3,184,3,16,0,672
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39850619,0,7,5,4,3,165,3,1337,0,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39852871,3,2,3,4,7,3,62,2637,0,7
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_39860129,3,24,1,5,1,15,11,15,2,598
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40021257,0,9,2,2,7,3,69,2009,3,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40026161,0,1,2,7,2,32,2,646,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40134047,7,39,121,14,13,9,33,90,8,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40141113,5,15,6,8,12,9,67,1907,3,11
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40153249,0,12,5,5,4,3,34,2091,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40177876,1,10,4,7,4,8,35,2418,2,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40245747,0,5,4,5,3,7,16,1827,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40246841,1,15,2,4,10,107,3,10,0,648
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40247309,1,11,1,6,6,9,13,2094,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40343056,0,18,0,6,4,70,1,5,1,1079
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40356023,1,2,0,1,1,16,1,277,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40359877,4,8,3,7,9,8,22,1892,1,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40394256,0,12,0,316,4,55,8,8,44,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40410420,0,21,3,2,3,37,5,33,0,1257
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40451328,1,15,1,1,418,143,0,19,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40475869,1,31,0,7,5,4,58,1683,1,5
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40511596,1,3,4,5,6,123,8,575,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40517600,0,29,2,249,4,77,0,11,98,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40522669,0,28,1,12,236,472,3,148,4,28
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40527295,6,86,61,5,4,90,1,58,1,17
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40533464,6,41,2,5,5,5,7,164,2,14
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40571856,0,14,0,2,3,326,0,7,1,1079
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40607184,0,31,3,8,7,1,81,2087,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40619949,2,6,2,3,1,194,4,1666,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40647059,4,10,21,10,4,23,7,53,1,9
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40672110,0,13,3,1,5,2,11,1794,1,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40754488,5,60,0,6,6,196,2,10,2,377
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40873761,41,174,95,91,72,32,130,113,18,17
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40886157,0,16,0,4,1,54,1,14,2,874
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40930103,1,10,6,327,3,254,4,12,48,73
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40949089,1,19,0,265,4,186,5,14,17,217
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40949791,0,10,2,7,3,3,40,2171,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40956119,7,61,6,10,7,61,17,44,2,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40962507,2,13,2,6,7,15,11,1604,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_40988451,2,15,7,543,6,174,9,6,43,121
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41021184,2,6,2,7,2,57,2,1078,39,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41070499,1,28,3,5,6,179,5,9,176,973
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41095511,111,40,17,54,50,23,40,74,6,8
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41096923,1,26,2,7,4,11,23,10,1,972
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41145187,2,5,2,9,7,101,8,1964,2,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41170368,1,11,2,3,5,4,19,6,1,550
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41252199,3,83,317,11,2,9,10,82,1,12
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41275490,0,20,2,10,11,45,9,23,199,1019
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41380075,0,4,1,3,3,12,6,1299,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41396927,4,12,11,30,12,20,21,34,4,123
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41419661,3,17,4,2,466,52,4,14,0,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41423754,3,6,1,7,8,11,9,1048,4,10
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41456708,2,0,1,10,554,128,6,24,1,4
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41497153,3,37,5,11,5,316,5,43,2,883
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41512361,4,28,4,418,2,193,0,12,75,127
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41519537,1,5,0,6,1,97,3,3088,0,2
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41537966,1,7,6,9,5,35,13,4045,4,11
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41579519,1,24,2,3,4,306,4,20,1,587
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41642414,0,36,2,4,2,5,66,2777,0,1
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41661541,2,36,2,5,6,58,2,15,1,779
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41665863,1,5,5,8,3,55,5,2135,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41747008,2,7,2,10,253,201,8,20,0,6
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41806962,1,34,3,8,2,3,28,2421,0,3
Group_PBMCs...TNFa_Sample_PBMCs...TNFa.1_41810644,2,28,0,6,5,2,66,20,0,1096
