Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CSF2RB,193.47335033204635,-0.5662292211578199,0.25654881292204357,-2.2071013103065016,0.027306982268571332,0.29147405191724807
MAP3K4,132.95434094182087,-0.5657425943691134,0.2127360758737125,-2.6593636835952448,0.007828840361996143,0.14184389244865828
MN1,245.67911300947685,-0.5654094926692486,0.21168588810442002,-2.6709833977706836,0.007562938736055046,0.13836964873792212
SOCS3,819.3948092974537,-0.5644784632205381,0.21655077078432394,-2.606679538364407,0.009142488023581547,0.15628769221380545
SMC1A,166.45730300640926,-0.5639849345436131,0.22114884143869643,-2.5502504597111018,0.010764555500951605,0.17145196009125907
PRKACA,160.8520082442082,-0.5622350920499097,0.2341737452834791,-2.4009313741354563,0.01635340307105201,0.22001516125100384
IFNAR1,571.5235726052733,-0.5616723715275824,0.15119354959907277,-3.7149228456967656,0.00020326570484497316,0.011592910410245093
RFFL,283.44851874890077,-0.559961180503221,0.22118171440886886,-2.531679356947637,0.011351774457639423,0.1777432952810344
IL1R1,672.3863043778822,-0.5591930546948717,0.1662756829320446,-3.3630477098891784,0.0007708703997492181,0.030295027767270843
NKIRAS2,106.93474333679886,-0.5537912168090249,0.2238090253944595,-2.4743917982439605,0.013346324180812646,0.1968383621022969
ENSG00000234261,186.04331017373593,-0.5531187989125723,0.19173818485598496,-2.884760796750117,0.003917111650367591,0.09118482151593746
C17orf67,102.62304168377091,-0.5522203091536028,0.23145486757626127,-2.3858660435026438,0.01703895624833331,0.22440543712023375
ZNF90,107.55093906444053,-0.5516994157572398,0.22802238266392005,-2.419496758659803,0.015541999244517478,0.21248323020862295
ZMYM4,163.61831826732194,-0.5502823372919375,0.23203831516389478,-2.371514966841828,0.017715329186399856,0.22964132364833564
HSPD1,203.2616253832377,-0.549741026580284,0.22226315261729998,-2.4733790558925715,0.013384209794076736,0.1968383621022969
SLC16A6,679.1620621568535,-0.5490639271082937,0.24671837054997836,-2.22546835845395,0.02604981298106727,0.2840271110588396
RIPK2,154.16095197886452,-0.546900966434994,0.2210019288091512,-2.4746434086884226,0.013336926414712874,0.1968383621022969
TREM1,244.15299316321503,-0.5462150416385734,0.6855815564146617,-0.7967178179282948,0.4256149333865399,0.8515099144817434
THEMIS2,191.32657536825505,-0.5456230715723471,0.30627782209772114,-1.78146451426137,0.07483659701922467,0.47637599592055635
TRAF1,756.3561216713287,-0.5451337572308743,0.1842081435456125,-2.95933581837489,0.00308302933064877,0.07841017103121439
GSAP,539.4289443352422,-0.5443175305368184,0.14850454344298214,-3.6653257733209186,0.00024702393443565914,0.013108658738749172
APP,167.280359235115,-0.5443072845963971,0.20631138146169076,-2.638280451325792,0.00833276373600411,0.14716396774769402
ENSG00000258875,123.66831154144766,-0.5441111050339793,0.2242616321161924,-2.426233591094483,0.015256446956532818,0.2104001892266684
ARSB,127.30777249798957,-0.5430987828684086,0.2167581357563453,-2.5055520106470106,0.012226041558129458,0.18751901704395466
POLR2E,205.4465046849383,-0.5429452103425692,0.2046100938697139,-2.653560242674495,0.007964755179692294,0.14314825641575382
IER2,227.46944988606285,-0.5425176638840445,0.2466273860367552,-2.199746235007302,0.027824904473109032,0.2943884205859236
QSOX1,220.6418940955704,-0.5423173438263541,0.2516269778994076,-2.1552432428098203,0.031142804646128786,0.31023664023372244
CARD16,468.55841515658966,-0.5419366874899151,0.28906103073032313,-1.87481752943554,0.06081783076629117,0.4334940048081302
CTSZ,323.6840725425323,-0.5394715175885182,0.16253763847620714,-3.3190559592600946,0.0009032232728517294,0.033824050120805395
IRF2,591.0871289681104,-0.5379877721519596,0.23739385609520802,-2.2662244971335603,0.02343764148878172,0.2692885234003274
S100A8,587.6308408171157,-0.5372833206488029,0.3134904591298138,-1.7138745534399769,0.08655176739192542,0.5098457864665538
IER5,418.4610378837568,-0.5351036207157388,0.1987046985174679,-2.6929590729768202,0.0070820961988521825,0.13305072338682533
ZNF281,214.53255326362319,-0.5347616139583145,0.1731143921624728,-3.0890650238740722,0.0020078748819638624,0.05854733086809731
DUSP3,127.93667493718179,-0.5341695089565593,0.2278147403718368,-2.3447539350820477,0.01903964038909803,0.23980523446201424
EIF3F,163.46689149501265,-0.5327017256010754,0.1887431054857711,-2.8223638910149993,0.0047671052452181355,0.10344433610602222
TKT,562.090828250026,-0.5324029842198833,0.2074918768264508,-2.565897963635429,0.010290909572686932,0.16769010672213586
SLC43A2,865.1920738957693,-0.5318812260176654,0.29935350535873306,-1.7767663197405374,0.0756066954775601,0.47919593334306243
ZDHHC7,141.0662689229659,-0.5311591346900165,0.19667564008810365,-2.7006859337133777,0.00691966469638068,0.13120679463290214
PARK7,170.82907841184985,-0.5297608909084215,0.19322993515004228,-2.741608801436818,0.006113910866805071,0.12116364597454227
MAP2K3,329.28834253782156,-0.528525711688409,0.1805672704077609,-2.9270294139955753,0.0034221651365683005,0.08329996311772882
PXK,234.49516480153662,-0.5270268243915622,0.32591596249754834,-1.6170635532941309,0.10586456314609104,0.5536504033380576
CALR,2495.9307899291316,-0.5265485040364569,0.12829916874441738,-4.104067931144475,4.059481786456623e-05,0.003428200388585919
MT-ND5,13067.697992017342,-0.5263494185128659,0.15321184738152965,-3.43543549345858,0.0005916022872003204,0.024478883541147828
AZI2,235.04303893177624,-0.5251917138537673,0.23158427046371446,-2.2678211814737925,0.023340107854957815,0.2692885234003274
RAP2B,410.0801621938743,-0.5247804852965182,0.18123691610119153,-2.8955496296544414,0.003784951741763393,0.08884717956504132
GNAI2,1154.8561852989249,-0.5244440010872272,0.15599171280033008,-3.3619991195206467,0.0007738037033519899,0.030295027767270843
TBC1D9,108.53020121769458,-0.5243258378757013,0.311306368421468,-1.684275977180887,0.09212834580690811,0.5234220380784778
TYROBP,2458.7133801991026,-0.5242438245520412,0.1939238612134675,-2.7033487332173327,0.006864468449088129,0.1304948272061796
CCNI,1896.136284514542,-0.5240987849708867,0.16229003496588976,-3.229395970498387,0.001240520041043609,0.04189508548528677
SLC15A3,320.66271340620193,-0.5216883913393101,0.162354492017203,-3.2132673685679864,0.001312340609874566,0.04386351584706124
CD55,635.6302275097541,-0.5215849859840547,0.22155132575882577,-2.354239967635475,0.018560624690384497,0.23552148356171249
CARD8-AS1,92.37683541141634,-0.5215409248483929,0.2225655159185388,-2.3433141594104008,0.019113281528223766,0.24046226210283317
SVIL,132.3209228590209,-0.5205868240731047,0.27593308362326735,-1.8866415626473563,0.05920855251518876,0.42819982495307923
KDELR1,361.15971123359924,-0.5204838107009148,0.17310545413260092,-3.0067441451164085,0.0026406191219572757,0.07060672507463503
HSP90AB1,1259.5041957089215,-0.5194646239693664,0.1714064477407504,-3.03060142028641,0.002440672022976724,0.06714546594906727
ANXA11,349.1140417195998,-0.5184555403190472,0.15847394748234825,-3.271550614821378,0.0010695944079854827,0.037543099016343104
GANAB,153.32928840741232,-0.5181783679431262,0.2032580084641932,-2.549362614828585,0.010792002289962263,0.1715605229738169
HSPA8,868.1923248831532,-0.5159450747519798,0.16209678536825572,-3.182944520336059,0.0014578554531874777,0.04745234741087264
ZNF710,161.08948971061852,-0.5153434744142409,0.23867545811396954,-2.1591808327782074,0.030836140472572784,0.3085543028341354
MSL1,307.0075428974606,-0.5147657284590073,0.18228746785419953,-2.823922755187628,0.004743981662762638,0.10314245180185098
PPP1R18,1345.775864079247,-0.5143540960669973,0.17968534964934782,-2.862526617060036,0.004202779585455516,0.0956158414494602
IGSF6,849.2113135029863,-0.512902285797639,0.1598831996253836,-3.2079811199638315,0.0013367027328967322,0.04428124408356423
PTP4A2,1013.4634594096415,-0.5125292844597283,0.14678407409851618,-3.4917227063457656,0.000479916194113898,0.02107302598232673
SLC37A2,107.68092656004337,-0.51090610995285,0.21899734802655946,-2.3329328622321426,0.01965166928996541,0.24509978066796417
ELK1,108.26503346692827,-0.5108286973844838,0.23749959557889547,-2.150861335739793,0.03148714610862207,0.31172553048474033
DNAJB12,197.77039693657866,-0.5097873543996982,0.18124854337212035,-2.8126424903347043,0.004913624791840355,0.105398193092407
TLR4,118.72288411849642,-0.5091126891747743,0.34119476951251554,-1.4921468166178884,0.13566066099685775,0.6057645050691598
ATF6,277.0297228446038,-0.5080215757138541,0.1784220796984871,-2.847302175674403,0.004409148826992193,0.09973583720370018
EIF4B,539.7491702877815,-0.5062663512969988,0.15346011276587185,-3.2990093788696075,0.0009702666950203505,0.03524738442277534
NCOA4,1476.3349050480274,-0.5060987776793321,0.13920794023661107,-3.635559701688843,0.00027737774360945194,0.014312435922557756
ZNF264,96.83266520761971,-0.505239614838034,0.22453015210296526,-2.2502083132529154,0.02443572482843819,0.2733334774265958
MID1IP1,117.71161020773799,-0.5051817503413093,0.24687820836519253,-2.046279230907344,0.04072890590519918,0.35628246829727755
PTPN1,483.6891252106979,-0.5050916450955126,0.16184841451939658,-3.120769805471158,0.0018037897532391645,0.05400276435031798
RGL1,730.3894340547263,-0.5050168864366792,0.18284855889641954,-2.761940752963562,0.00574589040896815,0.11571355199499347
VCAN,3304.4192454557488,-0.5049213856516014,0.2928634280240701,-1.724084803139375,0.08469253509334294,0.5059698273579707
SAMSN1,1599.456708837956,-0.5019777310785914,0.1563545496138736,-3.2105092708734975,0.0013249999436507453,0.044154834431718436
PAK1,102.3516247997946,-0.5010474097911353,0.2636515932143077,-1.9004148758693893,0.05737869624998305,0.42359683803307585
HCK,705.1592191174577,-0.5006398279409132,0.18954406292603093,-2.6412846712919023,0.008259228981788274,0.14655877481629684
CAPG,305.41894458519806,-0.5003916680067699,0.31536265893571097,-1.5867181919872717,0.11257648423158906,0.5647486083965514
GAB2,305.3837576252326,-0.4995270603326487,0.19221112729556378,-2.5988456930723065,0.009353780974067971,0.15868831146460466
KPNB1,864.6104425261711,-0.4980066262130526,0.14194782054840344,-3.508378108864553,0.0004508477797089151,0.020273665017673585
ZC3H13,332.26245822015073,-0.49777185414900355,0.1865036760956502,-2.6689653768203287,0.007608529295050003,0.13897667620991008
CSF2RA,468.0867279685113,-0.4964124495596692,0.1566345810941457,-3.1692391685926555,0.001528385706387802,0.04882277952883402
FERMT3,607.7752210608727,-0.4961573131733985,0.177568219810716,-2.7941785624831508,0.005203173939028965,0.10869732787758281
MAP2K4,150.938888747025,-0.49578937350722385,0.2164841414463961,-2.2901879564697207,0.0220104232844468,0.2621816058680328
CYBB,1907.2303161513864,-0.49456439639896044,0.2547330544466496,-1.9415006720399541,0.05219757798934593,0.40928310976660104
SECISBP2L,234.3425106805314,-0.4937060621159068,0.1829650901557396,-2.69836208478713,0.006968160401208957,0.13157249917763353
CHD4,165.3658273109827,-0.49332859418169744,0.21596826112710496,-2.2842643247998193,0.022356001196235216,0.26281740527802516
SLC36A4,373.4651805814881,-0.49314274229601057,0.16463328300638222,-2.995401253566044,0.002740840290223795,0.07211687829452801
CMTM6,1162.3210581334708,-0.4929520380921399,0.13745286729514325,-3.5863350673773673,0.0003353580049107499,0.016326102526024636
AKAP17A,172.53261117874595,-0.4919635637611753,0.19575891401271697,-2.513109383765871,0.011967222314774562,0.18431497697184426
FCER1G,4179.231946838534,-0.49185789514204087,0.17350580382628294,-2.8348209932763844,0.004585136942067909,0.10155714661239383
FAM120B,156.97202304837458,-0.4912304648966705,0.19703507042704627,-2.4931118294423245,0.012662895708703822,0.19238323371825874
LPCAT1,145.1895254236981,-0.49099185312246774,0.2602760901591941,-1.8864270353153052,0.05923743224545144,0.42819982495307923
NFKBIE,196.11114410443886,-0.49075664925966805,0.21959714250801773,-2.234804349704824,0.025430196172818352,0.2811806972837374
C9orf72,299.56244041776,-0.48855514180498427,0.16729777891125625,-2.920272731559337,0.003497251764914009,0.0838516659780346
CLN8-AS1,96.19990106532298,-0.48706831841903314,0.26377413724902776,-1.8465355379371198,0.0648144842312372,0.44729255604196194
CLPTM1L,124.3501672249486,-0.4869883322195807,0.20934729277247327,-2.3262222585742176,0.020006696820983706,0.24807860941811136
RSBN1,91.31495805036019,-0.4850681798726327,0.23962033820264086,-2.0243197364258068,0.04293726420028131,0.3690083012563629
MAFB,1640.318507067126,-0.4848770924953373,0.13133832353954464,-3.69181728095795,0.0002226574082111109,0.012319050764668915
EPB41L3,1606.5222876824573,-0.4811658303398637,0.15508215357330765,-3.102651202947189,0.0019179554337908809,0.05651407103199077
B4GALT5,772.3694889947598,-0.4809665005678123,0.15988184281467038,-3.0082621772463076,0.002627463595789551,0.07060672507463503
RAB6A,269.2740989277542,-0.48051071032646847,0.16661801958205052,-2.883906023680965,0.003927759471439642,0.09124299336454289
TACC1,598.1901162360523,-0.47965030410487797,0.17086492271245077,-2.8071900100413427,0.004997575381417179,0.10638374818579496
SYNGR2,129.41123979353515,-0.47651070854090577,0.24804498629138452,-1.9210656730676143,0.05472342855680861,0.4168302083085131
SOD2,18834.110566925465,-0.4755782752609947,0.18180688739057876,-2.615843008407608,0.00890074712204874,0.15309011601471542
CTDSP2,358.52446764892255,-0.4755256107239024,0.1735285496192849,-2.740330693520966,0.006137739491706481,0.12133644734288847
XRCC5,553.1568136115814,-0.4751892959497542,0.15040538342032866,-3.159390210267753,0.0015809965537773715,0.04962858503470594
SRRM1,580.6239734180623,-0.4750338285022169,0.15425649637764874,-3.079506145006985,0.0020734409298606717,0.05999048602493525
ACOX1,95.23553871434551,-0.4748933761115135,0.2332486361856992,-2.035996367984894,0.041750719982011415,0.3623897764640169
CD14,826.2101313271191,-0.4744503426471075,0.6108247155812956,-0.7767373037543079,0.43731377335052457,0.8573666469101342
CANX,1668.0499564890945,-0.4739280971317985,0.1432268134788014,-3.3089341696619075,0.0009365185440693838,0.03438097750145865
ZNF385A,391.5944715239173,-0.4736641395522817,0.20255075398125977,-2.3384960571220863,0.019361529971207235,0.24249558287204406
PPP3CA,419.318413812624,-0.47348919080018076,0.18368119930995996,-2.5777771082666607,0.00994381159664838,0.16430134114652736
RBM23,337.52246085332985,-0.47295151190669554,0.15487313815091566,-3.0537995003744896,0.002259630445385218,0.06373068538281684
RAB12,261.6809298781722,-0.4729409544386753,0.16057818926042722,-2.9452378097977876,0.0032270652429715664,0.07994126001228458
MT-CYB,19545.443092718986,-0.47263127930017107,0.1631360863722326,-2.8971596034353415,0.0037655813135220673,0.08857818060400544
FNBP1,992.5322172741788,-0.47243096833926584,0.1307735855124738,-3.6125871022646474,0.00030315722509745367,0.015290321844217067
NAMPT,6878.392320252457,-0.47239059242124953,0.18882006049337782,-2.501802992684757,0.012356266128494362,0.18874912938710964
LMBRD1,142.8955188748977,-0.4698629730059103,0.20327468119622083,-2.311468256847748,0.02080700454626003,0.25351036986340975
CHCHD2,515.5422240252487,-0.4697996950216071,0.146404338502913,-3.208919215274891,0.0013323492146790534,0.04426799453044914
PRDX3,135.02983851135474,-0.46861944511877685,0.245864933632382,-1.9060035857714388,0.056649740431507944,0.4213201408813764
LITAF,672.8777357136252,-0.467668797777952,0.2607467429396692,-1.7935748401128055,0.07288105534058578,0.4692634713332599
SUMF1,98.63596935100678,-0.4676462654986182,0.24212740250033574,-1.9314057833580804,0.0534328905165849,0.41356563478966596
NFIC,185.9073806052396,-0.46760698971931786,0.2228338890682528,-2.098455453407684,0.03586493108598222,0.33548841551356967
EID1,126.25498788324751,-0.4673959381973124,0.22471676186613027,-2.0799335764536897,0.03753162580141105,0.343955657401772
RBM15B,106.81749213247224,-0.46659866664583155,0.23992945032848778,-1.9447327787689697,0.05180714826377779,0.40822282836700907
ENSG00000286533,91.97894391216401,-0.4664956522190856,0.3985224794124581,-1.1705629577203283,0.24177449401256979,0.7207340886490999
ANXA2,4964.120762180949,-0.46613023576691237,0.1344104473090794,-3.467961346003387,0.0005244227158838135,0.022242277082390377
CIRBP,360.5668204759508,-0.46563525797134275,0.153339892471589,-3.0366217848862536,0.0023924544056625942,0.0663077029212972
SH3BP2,240.2212989837462,-0.4648734079670897,0.17334743478047449,-2.6817437971078193,0.007323952664351781,0.1359971774174907
CYFIP1,333.95105356847546,-0.46476746616201164,0.1617945396286295,-2.8725781922480356,0.00407137312211982,0.09360814137243455
HNRNPH2,404.1338752922073,-0.46438791929392037,0.14667622111352951,-3.1660750172618464,0.0015451094058605147,0.04887172321305137
TPRG1L,96.27104012680444,-0.46315586475211074,0.21772814895533726,-2.1272208805996793,0.033401734992421654,0.32130517758603544
SEC14L1,446.5368524497467,-0.46258164151541187,0.15332184159781692,-3.017062909593948,0.0025523683592509863,0.06903108337809974
SDCBP,3977.846410759073,-0.4622671535546174,0.15920880322509423,-2.9035275951484296,0.0036898445189512898,0.08753218025147795
ASAH1,594.7118370518209,-0.4621221829475497,0.22060999231374437,-2.0947472872866726,0.03619346322414703,0.3374339781188795
LPAR6,588.7889353389743,-0.46138670390043823,0.26519872606910444,-1.7397772257028559,0.08189814295560414,0.4989192092893904
DDIT4,440.78852570027516,-0.46134283329885445,0.2455670160281835,-1.8786840381116434,0.06028764858051629,0.43161176544503893
EMILIN2,628.2642697721241,-0.461232487100457,0.17012535634849918,-2.711133113841239,0.006705370118990668,0.1291001907796684
